At timestep 4534:0.001936 -0.005335 0.001466 0.000365 0.000091 -0.000599 -0.000016; 0.450653 0.378560 0.194492 -1.177461 -0.767846 1.117633 1.217953; 0.035033 0.015317 -0.006926 -0.074914 -0.069237 -0.000081 0.042379
At timestep 4535:0.001630 -0.005355 0.001269 0.000463 0.000065 -0.000580 -0.000016; 0.450687 0.378566 0.194486 -1.177540 -0.767911 1.117632 1.218005; 0.033533 0.011193 -0.004287 -0.078101 -0.070042 -0.000425 0.046783
At timestep 4536:0.001253 -0.004826 0.000995 0.000478 0.000037 -0.000502 -0.000017; 0.450718 0.378572 0.194476 -1.177613 -0.767976 1.117632 1.218060; 0.032369 0.010399 -0.007356 -0.074902 -0.070940 -0.000282 0.050022
At timestep 4537:0.001684 -0.004850 0.001289 0.000313 0.000080 -0.000556 -0.000015; 0.450748 0.378589 0.194478 -1.177687 -0.768043 1.117633 1.218105; 0.030421 0.014407 -0.005104 -0.073419 -0.066537 0.000186 0.049854
At timestep 4538:0.001812 -0.005158 0.001400 0.000419 0.000081 -0.000539 -0.000018; 0.450781 0.378598 0.194470 -1.177763 -0.768115 1.117637 1.218156; 0.030727 0.013649 -0.004111 -0.075948 -0.074203 0.000464 0.052436
At timestep 4539:0.001830 -0.005471 0.001422 0.000436 0.000085 -0.000596 -0.000018; 0.450811 0.378605 0.194466 -1.177844 -0.768186 1.117636 1.218199; 0.029978 0.013146 -0.002343 -0.079424 -0.073297 -0.000402 0.047058
At timestep 4540:0.001516 -0.005214 0.001212 0.000421 0.000071 -0.000569 -0.000022; 0.450840 0.378619 0.194458 -1.177922 -0.768264 1.117639 1.218254; 0.025444 0.014558 -0.005095 -0.079472 -0.078630 0.000444 0.051582
At timestep 4541:0.001022 -0.005349 0.000877 0.000542 0.000033 -0.000576 -0.000024; 0.450867 0.378623 0.194448 -1.178004 -0.768346 1.117638 1.218297; 0.025248 0.012047 -0.008017 -0.083241 -0.082108 -0.000043 0.050974
At timestep 4542:0.001096 -0.005341 0.000933 0.000669 0.000022 -0.000503 -0.000025; 0.450902 0.378635 0.194447 -1.178083 -0.768431 1.117637 1.218346; 0.027701 0.009854 -0.007413 -0.082280 -0.086216 -0.000401 0.049250
At timestep 4543:0.000739 -0.004797 0.000677 0.000693 -0.000002 -0.000425 -0.000023; 0.450931 0.378640 0.194448 -1.178169 -0.768517 1.117639 1.218392; 0.025969 0.005640 -0.006174 -0.080495 -0.083978 -0.000606 0.045644
At timestep 4544:0.000833 -0.004951 0.000744 0.000719 0.000003 -0.000432 -0.000025; 0.450967 0.378654 0.194439 -1.178246 -0.768608 1.117640 1.218433; 0.027344 0.008260 -0.008999 -0.079451 -0.087215 -0.000404 0.042370
At timestep 4545:0.000834 -0.005206 0.000757 0.000800 -0.000004 -0.000435 -0.000026; 0.450996 0.378662 0.194432 -1.178331 -0.768700 1.117639 1.218481; 0.028809 0.006182 -0.007726 -0.082307 -0.089613 -0.000642 0.043074
At timestep 4546:0.001308 -0.005175 0.001089 0.000803 0.000025 -0.000385 -0.000026; 0.451028 0.378674 0.194427 -1.178411 -0.768797 1.117640 1.218516; 0.030169 0.007768 -0.005819 -0.078536 -0.092050 -0.000055 0.039893
At timestep 4547:0.001870 -0.005611 0.001488 0.000712 0.000070 -0.000459 -0.000027; 0.451065 0.378686 0.194423 -1.178491 -0.768895 1.117640 1.218565; 0.028957 0.012918 -0.004381 -0.079588 -0.093379 -0.000037 0.041613
At timestep 4548:0.002016 -0.005794 0.001597 0.000682 0.000086 -0.000492 -0.000029; 0.451095 0.378698 0.194414 -1.178570 -0.768990 1.117645 1.218605; 0.028531 0.015067 -0.005060 -0.080310 -0.095319 0.000315 0.039231
At timestep 4549:0.002056 -0.005861 0.001619 0.000770 0.000074 -0.000461 -0.000028; 0.451136 0.378708 0.194405 -1.178644 -0.769082 1.117644 1.218645; 0.031897 0.013655 -0.005418 -0.079355 -0.095636 -0.000502 0.039073
At timestep 4550:0.002437 -0.006211 0.001898 0.000682 0.000117 -0.000517 -0.000028; 0.451171 0.378721 0.194402 -1.178731 -0.769174 1.117641 1.218690; 0.034682 0.013459 -0.003824 -0.082207 -0.095443 0.003285 0.039651
At timestep 4551:0.002288 -0.006105 0.001779 0.000732 0.000096 -0.000494 -0.000024; 0.451212 0.378731 0.194393 -1.178807 -0.769262 1.117640 1.218729; 0.038497 0.011426 -0.004471 -0.079652 -0.091328 0.002206 0.036530
At timestep 4552:0.002619 -0.006079 0.002001 0.000699 0.000113 -0.000474 -0.000024; 0.451248 0.378752 0.194383 -1.178878 -0.769344 1.117642 1.218779; 0.039827 0.013649 -0.004863 -0.076457 -0.091865 0.002475 0.043377
At timestep 4553:0.002228 -0.006104 0.001724 0.000749 0.000081 -0.000496 -0.000025; 0.451287 0.378766 0.194374 -1.178962 -0.769426 1.117638 1.218821; 0.038694 0.013329 -0.007388 -0.078623 -0.091808 0.000445 0.040138
At timestep 4554:0.001980 -0.005659 0.001545 0.000666 0.000074 -0.000474 -0.000023; 0.451323 0.378773 0.194363 -1.179036 -0.769503 1.117642 1.218871; 0.036922 0.011347 -0.006088 -0.077554 -0.087310 0.001885 0.045974
At timestep 4555:0.002325 -0.006105 0.001787 0.000675 0.000095 -0.000525 -0.000020; 0.451368 0.378796 0.194354 -1.179110 -0.769578 1.117643 1.218919; 0.041413 0.011245 -0.004305 -0.077626 -0.084312 0.001753 0.042900
At timestep 4556:0.001969 -0.005702 0.001529 0.000622 0.000076 -0.000509 -0.000021; 0.451399 0.378810 0.194344 -1.179187 -0.769656 1.117644 1.218964; 0.038002 0.011445 -0.006206 -0.077599 -0.083340 0.001600 0.044910
At timestep 4557:0.001679 -0.005340 0.001312 0.000619 0.000051 -0.000469 -0.000019; 0.451438 0.378818 0.194333 -1.179262 -0.769725 1.117645 1.219019; 0.039072 0.009867 -0.007652 -0.074763 -0.079628 0.001509 0.053016
At timestep 4558:0.001816 -0.005267 0.001401 0.000617 0.000059 -0.000447 -0.000018; 0.451477 0.378830 0.194325 -1.179334 -0.769798 1.117646 1.219065; 0.040564 0.010570 -0.007972 -0.071889 -0.079099 0.001397 0.048033
At timestep 4559:0.002062 -0.005401 0.001577 0.000588 0.000077 -0.000467 -0.000017; 0.451510 0.378845 0.194316 -1.179413 -0.769870 1.117647 1.219117; 0.039774 0.011128 -0.005069 -0.072332 -0.078323 0.001343 0.050553
At timestep 4560:0.001775 -0.004834 0.001355 0.000454 0.000070 -0.000460 -0.000016; 0.451544 0.378859 0.194304 -1.179482 -0.769938 1.117650 1.219169; 0.036902 0.011517 -0.006186 -0.069924 -0.071433 0.001637 0.051438
At timestep 4561:0.001906 -0.005208 0.001446 0.000395 0.000081 -0.000549 -0.000017; 0.451579 0.378872 0.194290 -1.179561 -0.770012 1.117652 1.219225; 0.035645 0.014915 -0.007912 -0.073574 -0.072249 0.000740 0.053559
At timestep 4562:0.001704 -0.005055 0.001323 0.000484 0.000068 -0.000490 -0.000018; 0.451613 0.378879 0.194288 -1.179637 -0.770082 1.117655 1.219275; 0.033661 0.011769 -0.005608 -0.074478 -0.075966 0.001222 0.049719
At timestep 4563:0.001910 -0.005501 0.001464 0.000426 0.000086 -0.000588 -0.000020; 0.451651 0.378905 0.194277 -1.179721 -0.770159 1.117653 1.219321; 0.033865 0.015720 -0.007701 -0.076955 -0.076201 0.000115 0.044693
At timestep 4564:0.001757 -0.005263 0.001366 0.000522 0.000067 -0.000503 -0.000020; 0.451685 0.378916 0.194275 -1.179798 -0.770235 1.117654 1.219375; 0.033116 0.013020 -0.006446 -0.075918 -0.079618 0.000459 0.049357
At timestep 4565:0.001772 -0.005384 0.001385 0.000470 0.000079 -0.000557 -0.000020; 0.451711 0.378934 0.194268 -1.179874 -0.770317 1.117653 1.219419; 0.029926 0.013811 -0.004380 -0.078389 -0.078032 -0.000060 0.044989
At timestep 4566:0.001816 -0.005219 0.001420 0.000440 0.000093 -0.000534 -0.000020; 0.451745 0.378948 0.194261 -1.179962 -0.770397 1.117659 1.219465; 0.029397 0.012641 -0.002680 -0.077890 -0.077794 0.001762 0.038985
At timestep 4567:0.001999 -0.005340 0.001552 0.000473 0.000099 -0.000522 -0.000022; 0.451777 0.378961 0.194249 -1.180039 -0.770482 1.117661 1.219512; 0.029003 0.014891 -0.003231 -0.076938 -0.082098 0.000806 0.039990
At timestep 4568:0.001643 -0.004988 0.001314 0.000443 0.000094 -0.000482 -0.000025; 0.451810 0.378970 0.194241 -1.180125 -0.770571 1.117662 1.219551; 0.027798 0.012584 -0.005611 -0.078019 -0.085338 0.005222 0.038775
At timestep 4569:0.002098 -0.005392 0.001641 0.000491 0.000116 -0.000497 -0.000025; 0.451840 0.378988 0.194240 -1.180208 -0.770657 1.117662 1.219596; 0.029069 0.013683 -0.002523 -0.078592 -0.087304 0.003874 0.038169
At timestep 4570:0.001952 -0.005572 0.001548 0.000626 0.000093 -0.000478 -0.000025; 0.451872 0.378993 0.194233 -1.180297 -0.770752 1.117662 1.219635; 0.030363 0.010772 -0.002092 -0.080822 -0.089842 0.002877 0.037559
At timestep 4571:0.002287 -0.006145 0.001799 0.000745 0.000101 -0.000492 -0.000027; 0.451909 0.379006 0.194225 -1.180382 -0.770848 1.117665 1.219676; 0.033099 0.011466 -0.001702 -0.082803 -0.095443 0.002139 0.037974
At timestep 4572:0.001752 -0.006189 0.001424 0.000766 0.000065 -0.000535 -0.000029; 0.451941 0.379017 0.194212 -1.180475 -0.770946 1.117670 1.219717; 0.032459 0.011102 -0.006251 -0.086002 -0.095769 0.001591 0.040700
At timestep 4573:0.001772 -0.006460 0.001439 0.000808 0.000060 -0.000561 -0.000029; 0.451982 0.379025 0.194209 -1.180565 -0.771047 1.117671 1.219767; 0.034759 0.010728 -0.006822 -0.087452 -0.095941 0.001185 0.042088
At timestep 4574:0.001547 -0.006285 0.001270 0.000714 0.000055 -0.000603 -0.000028; 0.452014 0.379034 0.194194 -1.180652 -0.771145 1.117672 1.219808; 0.032934 0.011418 -0.007826 -0.087603 -0.091359 0.000883 0.040396
At timestep 4575:0.001567 -0.006720 0.001293 0.000766 0.000053 -0.000655 -0.000029; 0.452057 0.379044 0.194185 -1.180747 -0.771248 1.117674 1.219851; 0.034315 0.011840 -0.008771 -0.090555 -0.093339 0.000320 0.038549
At timestep 4576:0.001559 -0.006515 0.001293 0.000887 0.000037 -0.000553 -0.000032; 0.452097 0.379053 0.194176 -1.180837 -0.771348 1.117675 1.219902; 0.034305 0.011271 -0.009573 -0.087885 -0.099155 0.000265 0.044179
At timestep 4577:0.000918 -0.006157 0.000843 0.001002 -0.000014 -0.000490 -0.000031; 0.452134 0.379056 0.194164 -1.180931 -0.771447 1.117673 1.219947; 0.034474 0.006820 -0.011063 -0.087710 -0.098796 -0.000496 0.041195
At timestep 4578:0.000563 -0.006098 0.000590 0.001075 -0.000046 -0.000479 -0.000030; 0.452175 0.379065 0.194147 -1.181014 -0.771542 1.117669 1.220000; 0.035465 0.005349 -0.013068 -0.087671 -0.098076 -0.001725 0.040739
At timestep 4579:0.000729 -0.006250 0.000700 0.001056 -0.000037 -0.000498 -0.000031; 0.452213 0.379075 0.194129 -1.181102 -0.771634 1.117670 1.220050; 0.038335 0.007319 -0.015388 -0.086576 -0.097960 -0.000789 0.044043
At timestep 4580:0.000755 -0.006468 0.000722 0.000955 -0.000027 -0.000581 -0.000027; 0.452250 0.379082 0.194121 -1.181191 -0.771723 1.117672 1.220106; 0.037484 0.005593 -0.011160 -0.091050 -0.092822 -0.000849 0.048245
At timestep 4581:0.001246 -0.006672 0.001065 0.000906 0.000006 -0.000599 -0.000026; 0.452291 0.379091 0.194110 -1.181275 -0.771807 1.117673 1.220163; 0.038442 0.007375 -0.008951 -0.090250 -0.092408 -0.000553 0.049440
At timestep 4582:0.001330 -0.006510 0.001108 0.000731 0.000028 -0.000659 -0.000026; 0.452325 0.379108 0.194098 -1.181368 -0.771890 1.117673 1.220219; 0.034338 0.011342 -0.009623 -0.089474 -0.088194 -0.000733 0.051346
At timestep 4583:0.000635 -0.005781 0.000607 0.000784 -0.000025 -0.000557 -0.000024; 0.452361 0.379113 0.194085 -1.181451 -0.771976 1.117673 1.220275; 0.035293 0.006650 -0.011973 -0.086228 -0.084851 -0.000481 0.053538
At timestep 4584:0.000982 -0.005736 0.000846 0.000671 0.000008 -0.000583 -0.000023; 0.452393 0.379127 0.194078 -1.181535 -0.772053 1.117674 1.220329; 0.031972 0.008966 -0.008727 -0.085457 -0.082013 -0.001028 0.051941
At timestep 4585:0.001562 -0.006242 0.001255 0.000706 0.000034 -0.000608 -0.000023; 0.452432 0.379143 0.194075 -1.181618 -0.772136 1.117672 1.220389; 0.035217 0.011561 -0.007739 -0.085104 -0.084810 -0.001732 0.054950
At timestep 4586:0.001198 -0.005768 0.000990 0.000625 0.000023 -0.000592 -0.000023; 0.452464 0.379154 0.194065 -1.181695 -0.772214 1.117673 1.220447; 0.032607 0.011592 -0.009906 -0.083634 -0.082133 -0.000813 0.054703
At timestep 4587:0.001695 -0.005505 0.001335 0.000509 0.000065 -0.000561 -0.000021; 0.452491 0.379172 0.194064 -1.181773 -0.772292 1.117673 1.220502; 0.029706 0.013442 -0.004684 -0.079859 -0.079570 -0.000540 0.054891
At timestep 4588:0.001666 -0.005612 0.001306 0.000523 0.000057 -0.000575 -0.000020; 0.452528 0.379185 0.194057 -1.181857 -0.772375 1.117673 1.220557; 0.033537 0.012958 -0.006825 -0.079718 -0.078011 -0.000358 0.055951
At timestep 4589:0.002132 -0.005740 0.001643 0.000555 0.000087 -0.000537 -0.000022; 0.452565 0.379206 0.194050 -1.181929 -0.772455 1.117673 1.220611; 0.033060 0.015307 -0.005244 -0.077938 -0.084617 -0.000238 0.050480
At timestep 4590:0.002144 -0.005700 0.001664 0.000516 0.000096 -0.000541 -0.000023; 0.452592 0.379219 0.194044 -1.182008 -0.772536 1.117677 1.220666; 0.029932 0.015250 -0.003181 -0.079404 -0.085608 0.000928 0.056849
At timestep 4591:0.002061 -0.005717 0.001601 0.000530 0.000086 -0.000543 -0.000025; 0.452626 0.379241 0.194034 -1.182082 -0.772628 1.117679 1.220715; 0.030391 0.016906 -0.006481 -0.078696 -0.087726 0.000246 0.056326
At timestep 4592:0.001960 -0.005805 0.001550 0.000588 0.000081 -0.000538 -0.000026; 0.452655 0.379254 0.194039 -1.182163 -0.772718 1.117681 1.220765; 0.028044 0.014574 -0.003646 -0.081801 -0.089579 0.000538 0.056912
At timestep 4593:0.001713 -0.006119 0.001379 0.000650 0.000061 -0.000584 -0.000027; 0.452687 0.379275 0.194027 -1.182246 -0.772809 1.117682 1.220808; 0.031245 0.013325 -0.007062 -0.085232 -0.090483 0.000698 0.054381
At timestep 4594:0.001645 -0.005905 0.001322 0.000725 0.000046 -0.000513 -0.000027; 0.452723 0.379288 0.194019 -1.182323 -0.772901 1.117684 1.220860; 0.034433 0.011784 -0.008628 -0.082149 -0.091359 0.000839 0.051550
At timestep 4595:0.001548 -0.005761 0.001256 0.000776 0.000036 -0.000471 -0.000027; 0.452752 0.379301 0.194013 -1.182403 -0.772992 1.117684 1.220905; 0.034103 0.011007 -0.008912 -0.081014 -0.092993 0.000559 0.049283
At timestep 4596:0.002209 -0.006397 0.001724 0.000705 0.000087 -0.000563 -0.000028; 0.452789 0.379319 0.194011 -1.182492 -0.773093 1.117685 1.220945; 0.035840 0.015391 -0.008214 -0.082758 -0.094672 0.000712 0.044185
At timestep 4597:0.001837 -0.005896 0.001453 0.000739 0.000059 -0.000489 -0.000029; 0.452821 0.379333 0.193997 -1.182569 -0.773187 1.117689 1.220991; 0.035274 0.014576 -0.011321 -0.079390 -0.095008 0.000848 0.044105
At timestep 4598:0.001954 -0.005803 0.001550 0.000655 0.000093 -0.000479 -0.000030; 0.452859 0.379343 0.193995 -1.182653 -0.773288 1.117693 1.221025; 0.036824 0.012335 -0.009871 -0.080705 -0.095844 0.006312 0.040760
At timestep 4599:0.001854 -0.005766 0.001482 0.000774 0.000072 -0.000426 -0.000034; 0.452896 0.379362 0.193981 -1.182730 -0.773387 1.117699 1.221067; 0.036912 0.013290 -0.013225 -0.078877 -0.101153 0.005311 0.041239
At timestep 4600:0.001871 -0.005778 0.001514 0.000960 0.000055 -0.000339 -0.000033; 0.452932 0.379367 0.193977 -1.182815 -0.773488 1.117703 1.221107; 0.037024 0.009537 -0.008973 -0.078464 -0.105414 0.003834 0.040351
At timestep 4601:0.002066 -0.006103 0.001647 0.000880 0.000073 -0.000424 -0.000032; 0.452967 0.379384 0.193970 -1.182901 -0.773588 1.117705 1.221145; 0.036246 0.011476 -0.007561 -0.081161 -0.102581 0.002776 0.039358
At timestep 4602:0.002361 -0.006558 0.001869 0.000980 0.000078 -0.000432 -0.000031; 0.453005 0.379398 0.193969 -1.182988 -0.773690 1.117707 1.221183; 0.037651 0.010953 -0.004763 -0.082981 -0.105277 0.001677 0.043287
At timestep 4603:0.002305 -0.006317 0.001829 0.000764 0.000111 -0.000484 -0.000032; 0.453035 0.379415 0.193960 -1.183075 -0.773789 1.117712 1.221216; 0.035846 0.011498 -0.005357 -0.084583 -0.102072 0.005937 0.040002
At timestep 4604:0.002016 -0.006257 0.001643 0.000945 0.000074 -0.000412 -0.000032; 0.453076 0.379425 0.193962 -1.183162 -0.773889 1.117713 1.221263; 0.034978 0.006964 -0.002957 -0.085727 -0.105312 0.004442 0.041508
At timestep 4605:0.002677 -0.006881 0.002095 0.000806 0.000121 -0.000542 -0.000031; 0.453114 0.379447 0.193959 -1.183250 -0.773982 1.117714 1.221303; 0.036207 0.013334 -0.003134 -0.086526 -0.102471 0.003324 0.044768
At timestep 4606:0.002474 -0.006441 0.001949 0.000744 0.000117 -0.000519 -0.000031; 0.453141 0.379455 0.193959 -1.183341 -0.774074 1.117714 1.221344; 0.030729 0.013647 -0.001338 -0.085257 -0.100424 0.002489 0.042679
At timestep 4607:0.002710 -0.006778 0.002110 0.000688 0.000135 -0.000589 -0.000030; 0.453174 0.379468 0.193954 -1.183430 -0.774162 1.117715 1.221387; 0.032573 0.015743 -0.001952 -0.086193 -0.098820 0.002202 0.041605
At timestep 4608:0.002595 -0.006752 0.002015 0.000631 0.000130 -0.000634 -0.000027; 0.453204 0.379476 0.193950 -1.183517 -0.774250 1.117717 1.221429; 0.033166 0.015701 -0.002236 -0.086212 -0.093298 0.001282 0.038828
At timestep 4609:0.002412 -0.006840 0.001885 0.000664 0.000114 -0.000653 -0.000025; 0.453238 0.379485 0.193948 -1.183607 -0.774333 1.117719 1.221478; 0.035257 0.012694 -0.001565 -0.087998 -0.089781 0.001309 0.040224
At timestep 4610:0.002337 -0.006834 0.001843 0.000617 0.000118 -0.000680 -0.000027; 0.453265 0.379501 0.193943 -1.183704 -0.774414 1.117721 1.221521; 0.031004 0.013945 -0.001099 -0.089982 -0.091075 0.001332 0.044022
At timestep 4611:0.002648 -0.007297 0.002062 0.000699 0.000125 -0.000700 -0.000026; 0.453305 0.379514 0.193937 -1.183800 -0.774496 1.117720 1.221564; 0.035441 0.013856 -0.000775 -0.090399 -0.092111 0.000579 0.042274
At timestep 4612:0.001959 -0.006636 0.001547 0.000608 0.000080 -0.000689 -0.000022; 0.453337 0.379528 0.193928 -1.183887 -0.774576 1.117720 1.221609; 0.035809 0.011478 -0.003690 -0.088274 -0.082486 0.000435 0.049712
At timestep 4613:0.002199 -0.006758 0.001730 0.000458 0.000126 -0.000752 -0.000022; 0.453366 0.379535 0.193924 -1.183986 -0.774652 1.117723 1.221657; 0.035353 0.010833 -0.000982 -0.091207 -0.080124 0.004902 0.051748
At timestep 4614:0.001937 -0.006816 0.001532 0.000476 0.000101 -0.000787 -0.000021; 0.453403 0.379544 0.193915 -1.184081 -0.774732 1.117722 1.221709; 0.036790 0.011357 -0.004015 -0.091330 -0.077638 0.002965 0.048676
At timestep 4615:0.001748 -0.006909 0.001398 0.000443 0.000095 -0.000845 -0.000022; 0.453438 0.379557 0.193908 -1.184174 -0.774812 1.117721 1.221757; 0.034737 0.012613 -0.005393 -0.093352 -0.076642 0.001944 0.044382
At timestep 4616:0.001746 -0.007112 0.001388 0.000421 0.000092 -0.000894 -0.000021; 0.453478 0.379567 0.193896 -1.184271 -0.774894 1.117722 1.221814; 0.037061 0.013400 -0.007294 -0.093934 -0.074640 0.001865 0.048897
At timestep 4617:0.001257 -0.006767 0.001055 0.000598 0.000045 -0.000778 -0.000022; 0.453510 0.379573 0.193889 -1.184366 -0.774982 1.117725 1.221861; 0.036904 0.009122 -0.007709 -0.093472 -0.079274 0.001077 0.043998
At timestep 4618:0.001395 -0.007692 0.001170 0.000590 0.000062 -0.000941 -0.000024; 0.453545 0.379585 0.193881 -1.184471 -0.775066 1.117727 1.221913; 0.037897 0.010751 -0.008218 -0.100462 -0.080983 0.001186 0.043327
At timestep 4619:0.001076 -0.007942 0.000974 0.000783 0.000025 -0.000905 -0.000027; 0.453580 0.379590 0.193877 -1.184575 -0.775160 1.117729 1.221969; 0.037669 0.007163 -0.007688 -0.104619 -0.088252 0.000549 0.047231
At timestep 4620:0.000888 -0.007710 0.000832 0.000790 0.000010 -0.000875 -0.000028; 0.453614 0.379599 0.193862 -1.184674 -0.775252 1.117730 1.222022; 0.037552 0.008514 -0.010936 -0.102401 -0.089148 0.000438 0.049023
At timestep 4621:0.001187 -0.007656 0.001060 0.000774 0.000037 -0.000842 -0.000028; 0.453652 0.379606 0.193863 -1.184777 -0.775354 1.117734 1.222076; 0.035243 0.006404 -0.005532 -0.103579 -0.090362 0.001398 0.046639
At timestep 4622:0.001422 -0.008267 0.001231 0.000770 0.000052 -0.000940 -0.000030; 0.453687 0.379618 0.193856 -1.184889 -0.775455 1.117736 1.222125; 0.035683 0.009627 -0.006636 -0.106019 -0.091957 0.000634 0.047639
At timestep 4623:0.001532 -0.008288 0.001311 0.000810 0.000051 -0.000917 -0.000029; 0.453722 0.379624 0.193851 -1.184992 -0.775562 1.117735 1.222178; 0.035077 0.009428 -0.005206 -0.105684 -0.092782 -0.000259 0.049970
At timestep 4624:0.001926 -0.008572 0.001606 0.000877 0.000072 -0.000894 -0.000033; 0.453763 0.379636 0.193847 -1.185095 -0.775675 1.117739 1.222234; 0.034372 0.011024 -0.004057 -0.105906 -0.099293 -0.000150 0.051370
At timestep 4625:0.001857 -0.008152 0.001552 0.000934 0.000057 -0.000789 -0.000036; 0.453793 0.379650 0.193839 -1.185191 -0.775793 1.117739 1.222293; 0.033258 0.013094 -0.007128 -0.101215 -0.104455 -0.000455 0.054332
At timestep 4626:0.001603 -0.008223 0.001377 0.001097 0.000021 -0.000740 -0.000038; 0.453834 0.379655 0.193833 -1.185300 -0.775908 1.117740 1.222347; 0.036219 0.011018 -0.009418 -0.101454 -0.107816 -0.001003 0.054699
At timestep 4627:0.001526 -0.008165 0.001346 0.001070 0.000034 -0.000747 -0.000041; 0.453863 0.379664 0.193829 -1.185405 -0.776031 1.117743 1.222394; 0.030596 0.011401 -0.007820 -0.103457 -0.110857 -0.000286 0.053039
At timestep 4628:0.001921 -0.008647 0.001625 0.001104 0.000051 -0.000778 -0.000043; 0.453904 0.379681 0.193826 -1.185509 -0.776153 1.117746 1.222451; 0.034296 0.013458 -0.008882 -0.103697 -0.113501 -0.000183 0.054353
At timestep 4629:0.001767 -0.008402 0.001513 0.001157 0.000033 -0.000722 -0.000042; 0.453939 0.379689 0.193817 -1.185612 -0.776277 1.117746 1.222504; 0.034279 0.012285 -0.009271 -0.102256 -0.114061 -0.000490 0.054731
At timestep 4630:0.002457 -0.009075 0.002015 0.001113 0.000082 -0.000804 -0.000043; 0.453972 0.379707 0.193818 -1.185719 -0.776400 1.117749 1.222561; 0.034144 0.014891 -0.005747 -0.104760 -0.115527 -0.000661 0.056637
At timestep 4631:0.002605 -0.009074 0.002104 0.001030 0.000097 -0.000843 -0.000038; 0.454012 0.379719 0.193815 -1.185820 -0.776513 1.117748 1.222616; 0.035164 0.015000 -0.004202 -0.104145 -0.110264 -0.001150 0.052108
At timestep 4632:0.002622 -0.008614 0.002106 0.001070 0.000092 -0.000739 -0.000037; 0.454051 0.379729 0.193811 -1.185913 -0.776625 1.117750 1.222663; 0.035850 0.014176 -0.004007 -0.099953 -0.110917 -0.001137 0.047629
At timestep 4633:0.002714 -0.008740 0.002161 0.000983 0.000107 -0.000796 -0.000034; 0.454087 0.379740 0.193806 -1.186010 -0.776732 1.117757 1.222709; 0.038648 0.013630 -0.003715 -0.100614 -0.106300 -0.000044 0.045248
At timestep 4634:0.002369 -0.008041 0.001903 0.000931 0.000090 -0.000730 -0.000033; 0.454117 0.379751 0.193800 -1.186104 -0.776832 1.117757 1.222750; 0.035888 0.013256 -0.004396 -0.097230 -0.103725 -0.000367 0.042278
At timestep 4635:0.002567 -0.008240 0.002039 0.000882 0.000105 -0.000778 -0.000031; 0.454156 0.379763 0.193798 -1.186210 -0.776932 1.117760 1.222798; 0.036575 0.013847 -0.003048 -0.097817 -0.100965 -0.000617 0.042609
At timestep 4636:0.002437 -0.008201 0.001949 0.000865 0.000102 -0.000793 -0.000030; 0.454191 0.379770 0.193795 -1.186312 -0.777022 1.117761 1.222840; 0.035983 0.012499 -0.002120 -0.099019 -0.098910 -0.000411 0.040750
At timestep 4637:0.002077 -0.007786 0.001673 0.000762 0.000086 -0.000807 -0.000028; 0.454227 0.379780 0.193781 -1.186412 -0.777112 1.117761 1.222881; 0.035689 0.012475 -0.004171 -0.097297 -0.092552 -0.000612 0.039471
At timestep 4638:0.001314 -0.006735 0.001118 0.000693 0.000048 -0.000715 -0.000026; 0.454259 0.379787 0.193775 -1.186508 -0.777193 1.117763 1.222917; 0.032451 0.009351 -0.005982 -0.094079 -0.087586 0.000304 0.037644
At timestep 4639:0.001182 -0.006816 0.001031 0.000799 0.000026 -0.000683 -0.000025; 0.454299 0.379793 0.193772 -1.186605 -0.777274 1.117766 1.222960; 0.035777 0.006082 -0.005652 -0.094763 -0.088715 0.000203 0.037986
At timestep 4640:0.001176 -0.006645 0.001022 0.000744 0.000030 -0.000678 -0.000027; 0.454332 0.379806 0.193763 -1.186705 -0.777358 1.117768 1.223007; 0.033038 0.008675 -0.007385 -0.093546 -0.089785 0.000475 0.043845
At timestep 4641:0.001212 -0.006702 0.001035 0.000671 0.000038 -0.000728 -0.000025; 0.454366 0.379815 0.193756 -1.186797 -0.777438 1.117769 1.223051; 0.033979 0.009641 -0.007754 -0.093425 -0.085380 0.000317 0.042560
At timestep 4642:0.001290 -0.006972 0.001100 0.000603 0.000055 -0.000805 -0.000024; 0.454404 0.379819 0.193747 -1.186895 -0.777516 1.117772 1.223092; 0.033416 0.008579 -0.005064 -0.097266 -0.082303 0.001296 0.043708
At timestep 4643:0.001660 -0.007388 0.001352 0.000480 0.000087 -0.000917 -0.000024; 0.454433 0.379834 0.193740 -1.186995 -0.777598 1.117775 1.223145; 0.033468 0.013616 -0.006134 -0.097542 -0.079846 0.000864 0.048615
At timestep 4644:0.001755 -0.007540 0.001421 0.000502 0.000093 -0.000927 -0.000022; 0.454473 0.379839 0.193730 -1.187100 -0.777682 1.117779 1.223187; 0.036266 0.011617 -0.004761 -0.098417 -0.078342 0.001627 0.043706
At timestep 4645:0.001947 -0.007845 0.001567 0.000466 0.000111 -0.000991 -0.000022; 0.454510 0.379848 0.193725 -1.187199 -0.777769 1.117781 1.223242; 0.034158 0.012005 -0.001915 -0.101206 -0.077046 0.001458 0.048443
At timestep 4646:0.002162 -0.007954 0.001729 0.000528 0.000118 -0.000955 -0.000023; 0.454543 0.379860 0.193718 -1.187301 -0.777857 1.117782 1.223295; 0.034020 0.012271 -0.000820 -0.100950 -0.081524 0.001311 0.050230
